# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
     290.429     4167.000    31770.895    38619.207
     291.431       31.000    31770.895    38619.207
     292.432       25.000    29895.285    36743.508
     293.434       62.900    29260.238    36743.508
     294.435     2183.700    29902.473    36743.508
     295.437     2511.200    31771.730    38619.207
     296.438       21.000    31771.730    38619.207
     297.440       17.000    29896.133    36743.508
     298.441       95.900    29586.188    36743.508
     299.442     3681.100    29902.668    36743.508
     300.444      986.400    31770.988    38619.207
     301.445       34.900    31770.988    38619.207
     302.447       32.900    28872.035    36743.508
     303.448      280.600    29902.582    36743.508
     304.450     5458.200    29902.668    36743.508
     305.451      709.900    31771.035    38619.207
     306.453       35.900    30812.398    38619.207
     307.454       33.000    29029.812    36743.508
     308.456      923.700    29899.324    36743.508
     309.457     5202.500    31771.270    38619.207
     310.459       31.000    31771.270    38619.207
     311.460       37.900    29895.727    36743.508
     312.462       40.900    29202.930    36743.508
     313.463     1857.300    29901.844    36743.508
     314.465     4034.700    31771.355    38619.207
     315.467       19.000    31771.355    38619.207
     316.468       19.000    29895.820    36743.508
     317.470       68.900    29363.383    36743.508
     318.471     2779.200    29902.086    36743.508
     319.472     2977.800    31770.914    38619.207
     320.474       35.000    31770.914    38619.207
     321.475       24.000    29895.430    36743.508
     322.477       63.900    29624.156    36743.508
     323.478     3949.400    29902.629    36743.508
     324.480     1616.500    31771.277    38619.207
     325.481       32.900    31771.277    38619.207
     326.483       32.900    28837.930    36743.508
     327.484       63.900    29881.297    36743.508
     328.486     4743.400    29902.668    36743.508
     329.487      675.000    31771.336    38619.207
     330.489       36.900    31051.660    38619.207
     331.490       37.900    29085.633    36743.508
     332.491     1262.300    29901.316    36743.508
     333.493     4119.000    31770.730    38619.207
     334.494       20.000    31770.730    38619.207
     335.496       24.000    29895.180    36743.508
     336.497       48.900    29317.883    36743.508
     337.498     2619.300    29902.266    36743.508
     338.500     2623.000    31771.418    38619.207
     339.501       33.000    31771.418    38619.207
     340.503       25.000    29895.824    36743.508
     341.504       62.900    29592.324    36743.508
     342.506     3745.600    29902.668    36743.508
     343.507     1413.000    31770.699    38619.207
     344.508       34.000    31770.699    38619.207
     345.510       30.000    28806.031    36743.508
     346.511       64.900    29871.828    36743.508
     347.513     4429.800    29902.668    36743.508
     348.514      662.000    31770.898    38619.207
     349.516       33.900    31202.746    38619.207
     350.517       36.900    29074.102    36743.508
     351.518     1351.100    29899.785    36743.508
     352.520     3648.500    31771.281    38619.207
     353.521       26.000    31771.281    38619.207
     354.523       39.900    29895.672    36743.508
     355.524       36.000    29153.375    36743.508
     356.525     1641.700    29899.812    36743.508
     357.527     3289.800    31770.301    38619.207
     358.529       21.000    31770.301    38619.207
     359.530       20.000    29894.699    36743.508
     360.532       78.900    29432.129    36743.508
     361.533     3157.400    29902.555    36743.508
     362.535     1786.200    31770.371    38619.207
     363.536       21.000    31770.371    38619.207
     364.538       21.000    28669.906    36743.508
     365.539       99.900    29705.539    36743.508
     366.541     3885.800    29902.484    36743.508
     367.542      943.600    31771.086    38619.207
     368.544       20.000    31771.086    38619.207
     369.545       37.900    28921.414    36743.508
     370.547      320.500    29897.340    36743.508
     371.548     4542.400    31694.445    38619.207
     372.550      123.800    31771.094    38619.207
     373.551       37.900    29895.426    36743.508
     374.555       29.900    29027.832    36743.508
     375.556     1110.400    29899.891    36743.508
     376.558     3676.300    31772.172    38619.207
     377.559       32.900    31772.172    38619.207
     378.561       30.900    29896.504    36743.508
     379.563       39.900    29197.520    36743.508
     380.564     1827.400    29900.863    36743.508
     381.565     2945.300    31771.176    38619.207
     382.567       33.000    31771.176    38619.207
     383.568       26.000    29895.566    36743.508
     384.570       51.900    29412.113    36743.508
     385.571     3003.700    29902.246    36743.508
     386.573     1644.400    31771.492    38619.207
     387.574       31.900    31771.492    38619.207
     388.576       22.000    29313.004    36743.508
     389.577       66.900    29694.801    36743.508
     390.579     3759.600    29902.668    36743.508
     391.580      896.800    31770.543    38619.207
     392.581       33.000    31770.543    38619.207
     393.583       32.900    28932.797    36743.508
     394.584      518.300    29897.082    36743.508
     395.586     4163.200    31770.883    38619.207
     396.587       29.000    31770.883    38619.207
     397.588       31.000    29895.348    36743.508
     398.590       35.900    29162.848    36743.508
     399.591     1796.500    29900.219    36743.508
     400.593     2886.500    31772.805    38619.207
     401.594       32.000    31772.805    38619.207
     402.596       28.000    29897.203    36743.508
     403.597       48.900    29356.000    36743.508
     404.599     2648.400    29902.668    36743.508
     405.600     2160.900    31770.379    38619.207
     406.602       34.900    31770.379    38619.207
     407.603       22.000    29894.750    36743.508
     408.605       65.900    29597.953    36743.508
     409.606     3653.800    29902.621    36743.508
     410.608     1127.400    31771.082    38619.207
     411.609       31.000    31771.082    38619.207
     412.610       30.000    28838.414    36743.508
     413.612      132.800    29897.410    36743.508
     414.613     4429.400    31339.059    38619.207
     415.615      218.600    31771.668    38619.207
     416.616       24.000    29896.008    36743.508
     417.618       48.900    29102.375    36743.508
     418.619     1371.000    29898.699    36743.508
     419.621     4564.600    31770.895    38619.207
     420.622       19.000    31770.895    38619.207
     421.624       21.000    29895.316    36743.508
     422.625       53.900    29188.082    36743.508
     423.626     1842.500    29896.594    36743.508
     424.628     3938.100    31771.934    38619.207
     425.629       34.900    31771.934    38619.207
     426.631       29.000    29896.348    36743.508
     427.632       63.900    29344.574    36743.508
     428.634     2706.900    29899.746    36743.508
     429.635     2937.800    31770.309    38619.207
     430.637       33.900    31770.309    38619.207
     431.638       24.000    29894.723    36743.508
     432.640       58.900    29467.730    36743.508
     433.641     3329.200    29900.207    36743.508
     434.643     2320.300    31770.293    38619.207
     435.645       20.000    31770.293    38619.207
     436.646       15.000    29553.695    36743.508
     437.647       99.800    29636.773    36743.508
     438.649     3966.100    29901.754    36743.508
     439.650     1476.800    31771.750    38619.207
     440.652       20.000    31771.750    38619.207
     441.653       26.000    28759.332    36743.508
     442.655      100.900    29792.129    36743.508
     443.656     4378.000    29899.590    36743.508
     444.658      838.700    31771.203    38619.207
     445.659       20.000    31771.203    38619.207
     446.661       35.900    28894.668    36743.508
     447.662       88.900    29895.496    36743.508
     448.664     4422.400    29902.355    36743.508
     449.665      665.900    31770.477    38619.207
     450.667       32.000    31770.477    38619.207
     451.669       32.900    28957.863    36743.508
     452.670      705.000    29896.891    36743.508
     453.671     4238.100    31771.168    38619.207
     454.673       31.900    31771.168    38619.207
     455.675       34.900    29895.691    36743.508
     456.676       36.900    29169.637    36743.508
     457.678     1869.400    29899.402    36743.508
     458.679     2872.700    31770.387    38619.207
     459.681       19.000    31770.387    38619.207
     460.682       19.000    29894.926    36743.508
     461.684       73.900    29369.449    36743.508
     462.685     2818.800    29899.586    36743.508
     463.687     1920.000    31771.039    38619.207
     464.688       19.000    31771.039    38619.207
     465.690       16.000    29895.578    36743.508
     466.691       94.900    29608.320    36743.508
     467.693     3673.400    29900.750    36743.508
     468.694     1072.400    31770.957    38619.207
     469.696       20.000    31770.957    38619.207
     470.697       32.900    28845.438    36743.508
     471.699      100.800    29874.367    36743.508
     472.700     4189.300    30720.297    38619.207
     473.702      453.300    31771.656    38619.207
     474.703       25.000    29896.059    36743.508
     475.705       43.900    29051.410    36743.508
     476.706     1061.400    29899.082    36743.508
     477.708     3627.200    31771.203    38619.207
     478.710       19.000    31771.203    38619.207
     479.711       22.000    29895.547    36743.508
     480.713       56.900    29209.195    36743.508
     481.714     1898.300    29900.863    36743.508
     482.716     2649.900    31770.418    38619.207
     483.717       19.000    31770.418    38619.207
     484.719       19.000    29894.891    36743.508
     485.720       80.900    29429.742    36743.508
     486.722     3125.300    29902.613    36743.508
     487.723     1385.900    31771.676    38619.207
     488.725       32.900    31771.676    38619.207
     489.726       19.000    29896.207    36743.508
     490.728       64.900    29615.652    36743.508
     491.729     3618.100    29902.359    36743.508
     492.731      883.800    31771.062    38619.207
     493.732       34.000    31771.062    38619.207
     494.733       26.000    28802.609    36743.508
     495.735       62.900    29860.414    36743.508
     496.736     3957.300    30424.324    38619.207
     497.738      572.200    31771.055    38619.207
     498.739       23.000    30862.039    38619.207
     499.740       29.000    28970.957    36743.508
     500.742      668.000    29898.062    36743.508
     501.743     3884.000    31771.301    38619.207
     502.745       30.000    31771.301    38619.207
     503.746       33.900    29895.637    36743.508
     504.748       34.900    29127.559    36743.508
     505.749     1428.000    29898.891    36743.508
     506.751     3080.700    31770.586    38619.207
     507.752       32.000    31770.586    38619.207
     508.753       29.000    29895.109    36743.508
     509.755       45.900    29315.234    36743.508
     510.756     2574.500    29899.910    36743.508
     511.758     1900.100    31771.902    38619.207
     512.759       29.000    31771.902    38619.207
     513.760       21.000    29896.250    36743.508
     514.762       59.900    29544.797    36743.508
     515.763     3564.000    29901.336    36743.508
     516.765      879.700    31770.387    38619.207
     517.766       33.000    31770.387    38619.207
     518.768       28.000    28803.809    36743.508
     519.769       67.900    29877.855    36743.508
     520.771     3989.700    30925.133    38619.207
     521.772      397.300    31771.531    38619.207
     522.774       33.900    29896.070    36743.508
     523.775       32.000    29079.523    36743.508
     524.777     1408.000    29897.953    36743.508
     525.778     3029.300    31770.473    38619.207
     526.780       32.000    31770.473    38619.207
     527.781       29.000    29894.820    36743.508
     528.783       45.900    29305.148    36743.508
     529.784     2505.400    29900.926    36743.508
     530.785     1925.300    31771.469    38619.207
     531.787       24.000    31771.469    38619.207
     532.788       22.000    29895.883    36743.508
     533.789       59.900    29549.586    36743.508
     534.791     3534.000    29901.551    36743.508
     535.792      777.800    31771.125    38619.207
     536.794       30.000    31771.125    38619.207
     537.796       23.000    28677.578    36743.508
     538.797       66.900    29749.562    36743.508
     539.798     3592.000    29902.617    36743.508
     540.800      741.900    31772.020    38619.207
     541.801       33.000    31772.020    38619.207
     542.803     1079.500    30291.508    37139.656
     543.804        7.000    29895.508    36743.508
     544.805        0.000    29895.508    36743.508
     545.807        0.000    29895.508    36743.508
     546.809        0.000    29895.508    36743.508
     547.810        0.000    29895.508    36743.508
     548.812        1.000    29895.508    36743.508
     549.813        1.000    29895.508    36743.508
     550.815        0.000    29895.508    36743.508
     551.816        0.000    29895.508    36743.508
     552.817        0.000    29895.508    36743.508
     553.819        1.000    29895.508    36743.508
     554.820       17.000    28782.219    36743.508
     555.822       95.900    29835.641    36743.508
     556.823     4275.700    31770.770    38619.207
     557.825       20.000    31770.770    38619.207
     558.826       22.000    29895.309    36743.508
     559.827       67.900    29306.152    36743.508
     560.829     2450.300    29901.418    36743.508
     561.830     1967.000    31770.668    38619.207
     562.832       30.000    31770.668    38619.207
     563.833       22.000    29236.254    36743.508
     564.835       67.900    29670.332    36743.508
     565.836     3622.000    29902.184    36743.508
     566.838      789.800    31770.883    38619.207
     567.839       34.000    31770.883    38619.207
     568.841       35.000    28980.832    36743.508
     569.842      791.900    29897.457    36743.508
     570.843     3495.400    31770.555    38619.207
     571.845       31.900    31770.555    38619.207
     572.847       24.000    29894.883    36743.508
     573.848       60.900    29563.539    36743.508
     574.850     3552.000    29901.035    36743.508
     575.851      823.700    31771.441    38619.207
     576.853       31.900    31771.441    38619.207
     577.854       32.000    28877.891    36743.508
     578.856      266.600    29895.734    36743.508
     579.857     4093.000    31771.336    38619.207
     580.859       75.900    31771.336    38619.207
     581.860       34.900    29895.734    36743.508
     582.862       40.900    29249.859    36743.508
     583.863     2163.900    29901.312    36743.508
     584.865     2083.900    31770.285    38619.207
     585.866       21.000    31770.285    38619.207
     586.868       29.000    28753.430    36743.508
     587.869       96.900    29793.703    36743.508
     588.871     3645.300    29900.789    36743.508
     589.872      716.900    31771.480    38619.207
     590.874       20.000    31771.480    38619.207
     591.875       48.900    29038.797    36743.508
     592.877     1039.400    29896.562    36743.508
     593.878     3450.500    31770.332    38619.207
     594.880       20.000    31770.332    38619.207
     595.881       22.000    29894.801    36743.508
     596.883       81.900    29437.645    36743.508
     597.884     3141.700    29901.969    36743.508
     598.885     1194.100    31771.027    38619.207
     599.887       19.000    31771.027    38619.207
     600.889       29.000    28759.906    36743.508
     601.890      100.800    29789.867    36743.508
     602.892     4252.000    31771.340    38619.207
     603.893       20.000    31771.340    38619.207
     604.895       22.000    29895.809    36743.508
     605.896       66.900    29285.770    36743.508
     606.898     2331.500    29900.090    36743.508
     607.899     1969.900    31771.602    38619.207
     608.901       20.000    31771.602    38619.207
     609.902       26.000    28729.293    36743.508
     610.904       93.900    29747.910    36743.508
     611.905     4256.400    31771.172    38619.207
     612.907       19.000    31771.172    38619.207
     613.908       25.000    29895.711    36743.508
     614.910       49.900    29115.516    36743.508
     615.911     1406.900    29898.359    36743.508
     616.913     2948.300    31771.559    38619.207
     617.915       20.000    31771.559    38619.207
     618.916       21.000    29895.961    36743.508
     619.917       72.900    29342.641    36743.508
     620.919     2626.100    29899.840    36743.508
     621.920     1729.300    31771.531    38619.207
     622.922       17.000    31771.531    38619.207
     623.923       44.900    29895.934    36743.508
     624.925      369.400    29894.484    36743.508
     625.926        0.000    29894.484    36743.508
     626.927        1.000    29894.484    36743.508
     627.929        0.000    29894.484    36743.508
     628.930        0.000    29894.484    36743.508
     629.932        0.000    29894.484    36743.508
     630.933        1.000    29894.484    36743.508
     631.934        0.000    29894.484    36743.508
     632.936        0.000    29894.484    36743.508
     633.937        0.000    29894.484    36743.508
     634.939        1.000    29894.484    36743.508
     635.940        0.000    29894.484    36743.508
     636.942        0.000    29894.484    36743.508
     637.943        1.000    29894.484    36743.508
     638.945       88.900    29567.008    36743.508
     639.946     3605.100    29902.422    36743.508
     640.947      744.800    31770.285    38619.207
     641.949       17.000    31770.285    38619.207
     642.950       15.000    29894.691    36743.508
     643.952       94.900    29602.793    36743.508
     644.953     3639.300    29900.625    36743.508
     645.955      726.900    31771.719    38619.207
     646.957       17.000    31771.719    38619.207
     647.958       16.000    29896.258    36743.508
     648.960       97.800    29591.469    36743.508
     649.961     3692.700    30237.445    38619.207
     650.963      607.900    31770.918    38619.207
     651.965       17.000    31770.918    38619.207
     652.966       24.000    28731.496    36743.508
     653.968       96.900    29799.613    36743.508
     654.969     4044.700    31124.012    38619.207
     655.971      344.400    31771.723    38619.207
     656.973       16.000    31771.723    38619.207
     657.974       29.000    28757.559    36743.508
     658.976       99.800    29775.660    36743.508
     659.977     3784.400    30290.578    38619.207
     660.979      582.900    31771.969    38619.207
     661.981       17.000    31771.969    38619.207
     662.982       26.000    28731.777    36743.508
     663.984       99.900    29747.816    36743.508
     664.985     4232.100    31771.156    38619.207
     665.987       16.000    31771.156    38619.207
     666.988       17.000    31771.156    38619.207
     667.990       41.900    28914.598    36743.508
     668.991      383.500    29896.160    36743.508
     669.993     4027.500    31770.254    38619.207
     670.994       18.000    31770.254    38619.207
     671.996       17.000    31770.254    38619.207
     672.997       45.900    29003.996    36743.508
     673.999      812.900    29897.145    36743.508
     675.000     3554.500    31771.777    38619.207
     676.002       17.000    31771.777    38619.207
     677.003       17.000    31771.777    38619.207
     678.005       43.900    28966.258    36743.508
     679.006      576.100    29896.711    36743.508
     680.008     3777.000    31771.750    38619.207
     681.009       17.000    31771.750    38619.207
     682.011       18.000    31771.750    38619.207
     683.012       49.900    29018.633    36743.508
     684.013      824.900    29898.508    36743.508
     685.015     3527.400    31771.785    38619.207
     686.017       17.000    31771.785    38619.207
     687.018       21.000    30521.891    38619.207
     688.020       50.900    29079.777    36743.508
     689.021     1190.200    29897.062    36743.508
     690.023     3232.900    31770.625    38619.207
     691.024       17.000    31770.625    38619.207
     692.026       21.000    30596.496    38619.207
     693.027       49.900    29076.039    36743.508
     694.028     1319.200    29897.363    36743.508
     695.030     3114.400    31770.961    38619.207
     696.031       17.000    31770.961    38619.207
     697.033       21.000    30786.113    38619.207
     698.034       50.900    29095.062    36743.508
     699.035     1265.000    29896.859    36743.508
     700.037     3038.100    31770.965    38619.207
     701.039       18.000    31770.965    38619.207
     702.040       24.000    29895.312    36743.508
     703.041       51.900    29127.492    36743.508
     704.043     1374.000    29897.613    36743.508
     705.044     2957.500    31770.500    38619.207
     706.046       17.000    31770.500    38619.207
     707.047       18.000    31278.137    38619.207
     708.049       52.900    29045.367    36743.508
     709.050      951.600    29896.930    36743.508
     710.052     3399.900    31771.289    38619.207
     711.053       17.000    31771.289    38619.207
     712.054       21.000    30846.875    38619.207
     713.056      329.500    29895.918    36743.508
     714.057        0.000    29895.918    36743.508
     715.059        1.000    29895.918    36743.508
     716.060        0.000    29895.918    36743.508
     717.061        0.000    29895.918    36743.508
     718.063        1.000    29895.918    36743.508
     719.064        0.000    29895.918    36743.508
     720.066        0.000    29895.918    36743.508
     721.067        0.000    29895.918    36743.508
     722.068        1.000    29895.918    36743.508
